ENCUESTADOR,DEPTO,MUPIO,SECTOR,ESTRUCTURA,VIVIENDA,HOGAR,CP,CAPITULO,SECCION,PREGUNTA,DEFINICION DE INCONSISTENCIA,CODIGO ERROR,COMENTARIOS
3122.0,6.0,2.0,8688.0,11.0,4.0,1.0,1.0,L,L,L,L,L,
3122.0,6.0,2.0,8688.0,11.0,4.0,1.0,1.0,L,L,L,L,L,
3122.0,6.0,2.0,8688.0,11.0,4.0,1.0,1.0,L,L,L,L,L,
3122.0,6.0,2.0,8688.0,11.0,4.0,1.0,1.0,L,L,L,L,L,
3122.0,6.0,2.0,8688.0,11.0,4.0,1.0,1.0,L,L,L,L,L,
3122.0,6.0,2.0,8688.0,11.0,4.0,1.0,1.0,L,L,L,L,L,
3122.0,6.0,2.0,8688.0,11.0,4.0,1.0,1.0,L,L,L,L,L,
3122.0,6.0,2.0,8688.0,11.0,4.0,1.0,1.0,L,L,L,L,L,
3122.0,6.0,2.0,8688.0,11.0,4.0,1.0,1.0,L,L,L,L,L,
3122.0,6.0,2.0,8688.0,11.0,4.0,1.0,1.0,L,L,L,L,L,
3122.0,6.0,2.0,8688.0,11.0,4.0,1.0,1.0,L,L,L,L,L,
3122.0,6.0,2.0,8688.0,11.0,4.0,1.0,1.0,L,L,L,L,L,
3122.0,6.0,2.0,8688.0,11.0,4.0,1.0,1.0,L,L,L,L,L,
3122.0,6.0,2.0,8688.0,11.0,4.0,1.0,1.0,L,L,L,L,L,
3122.0,6.0,2.0,8688.0,11.0,4.0,1.0,1.0,L,L,L,L,L,
3122.0,6.0,2.0,8688.0,11.0,4.0,1.0,1.0,L,L,L,L,L,
3122.0,6.0,2.0,8688.0,11.0,4.0,1.0,1.0,L,L,L,L,L,
3122.0,6.0,2.0,8688.0,11.0,4.0,1.0,1.0,L,L,L,L,L,
3122.0,6.0,2.0,8688.0,11.0,4.0,1.0,1.0,L,L,L,L,L,
3122.0,6.0,2.0,8688.0,11.0,4.0,1.0,1.0,L,L,L,L,L,
3122.0,6.0,2.0,8688.0,11.0,4.0,1.0,1.0,L,L,L,L,L,
3122.0,6.0,2.0,8688.0,11.0,4.0,1.0,1.0,L,L,L,L,L,
3122.0,6.0,2.0,8688.0,11.0,4.0,1.0,1.0,L,L,L,L,L,
3122.0,6.0,2.0,8688.0,11.0,4.0,1.0,1.0,L,L,L,L,L,
3122.0,6.0,2.0,8688.0,11.0,4.0,1.0,1.0,L,L,L,L,L,
3122.0,6.0,2.0,8688.0,11.0,4.0,1.0,1.0,L,L,L,L,L,
3122.0,6.0,2.0,8688.0,11.0,4.0,1.0,1.0,L,L,L,L,L,
3122.0,6.0,2.0,8688.0,11.0,4.0,1.0,1.0,L,L,L,L,L,
3122.0,6.0,2.0,8688.0,11.0,4.0,1.0,1.0,L,L,L,L,L,
3122.0,6.0,2.0,8688.0,11.0,4.0,1.0,1.0,L,L,L,L,L,
3122.0,6.0,2.0,8688.0,11.0,4.0,1.0,1.0,L,L,L,L,L,
3122.0,6.0,2.0,8688.0,11.0,4.0,1.0,1.0,L,L,L,L,L,
3122.0,6.0,2.0,8688.0,11.0,4.0,1.0,1.0,L,L,L,L,L,
3122.0,6.0,2.0,8688.0,11.0,4.0,1.0,1.0,L,L,L,L,L,
3122.0,6.0,2.0,8688.0,11.0,4.0,1.0,1.0,L,L,L,L,L,
3122.0,6.0,2.0,8688.0,11.0,4.0,1.0,1.0,L,L,L,L,L,
3122.0,6.0,2.0,8688.0,11.0,4.0,1.0,1.0,L,L,L,L,L,
3122.0,6.0,2.0,8688.0,11.0,4.0,1.0,1.0,L,L,L,L,L,
3122.0,6.0,2.0,8688.0,11.0,4.0,1.0,1.0,L,L,L,L,L,
3122.0,6.0,2.0,8688.0,11.0,4.0,1.0,1.0,L,L,L,L,L,
3122.0,6.0,2.0,8688.0,11.0,4.0,1.0,1.0,L,L,L,L,L,
3122.0,6.0,2.0,8688.0,11.0,4.0,1.0,1.0,L,L,L,L,L,
3122.0,6.0,2.0,8688.0,11.0,4.0,1.0,1.0,L,L,L,L,L,
3122.0,6.0,2.0,8688.0,11.0,4.0,1.0,1.0,L,L,L,L,L,
3122.0,6.0,2.0,8688.0,11.0,4.0,1.0,1.0,L,L,L,L,L,
3122.0,6.0,2.0,8688.0,11.0,4.0,1.0,1.0,L,L,L,L,L,
3122.0,6.0,2.0,8688.0,11.0,4.0,1.0,1.0,L,L,L,L,L,
3122.0,6.0,2.0,8688.0,11.0,4.0,1.0,1.0,L,L,L,L,L,
3122.0,6.0,2.0,8688.0,11.0,4.0,1.0,1.0,L,L,L,L,L,
3122.0,6.0,2.0,8688.0,11.0,4.0,1.0,1.0,L,L,L,L,L,
3122.0,6.0,2.0,8688.0,11.0,4.0,1.0,1.0,L,L,L,L,L,
3122.0,6.0,2.0,8688.0,11.0,4.0,1.0,1.0,L,L,L,L,L,
3122.0,6.0,2.0,8688.0,11.0,4.0,1.0,1.0,L,L,L,L,L,
3122.0,6.0,2.0,8688.0,11.0,4.0,1.0,1.0,L,L,L,L,L,
3122.0,6.0,2.0,8688.0,11.0,4.0,1.0,1.0,L,L,L,L,L,
3122.0,6.0,2.0,8688.0,11.0,4.0,1.0,1.0,L,L,L,L,L,
3122.0,6.0,2.0,8688.0,11.0,4.0,1.0,1.0,L,L,L,L,L,
3122.0,6.0,2.0,8688.0,11.0,4.0,1.0,1.0,L,L,L,L,L,
3122.0,6.0,2.0,8688.0,11.0,4.0,1.0,1.0,L,L,L,L,L,
