FECHA;ENCUESTADOR;DEPTO;MUPIO;SECTOR;ESTRUCTURA;VIVIENDA;HOGAR;CP;CAPITULO;SECCION;PREGUNTA;DEFINICION DE INCONSISTENCIA;CODIGO ERROR;COMENTARIOS
24/08/2023;3090.0;19.0;4.0;23172.0;121.0;78.0;78.0;0;1;A;1;Casa Improvisada y Es Pagada a Plazos o Alquilada;01A00112;
31/08/2023;3090.0;19.0;4.0;23172.0;121.0;78.0;78.0;0;1;A;1;Casa Improvisada y Es Pagada a Plazos o Alquilada;01A00112;
09/05/2023;3014.0;1.0;29.0;2611.0;100.0;82.0;8.0;0;1;A;5;No Tiene Distribución de Agua y Si Tiene Contador de Agua;01A00501;
09/05/2023;3014.0;1.0;29.0;2611.0;100.0;82.0;8.0;0;1;A;5;No Tiene Distribución de Agua y Si Tiene Contador de Agua;01A00501;
09/05/2023;3014.0;1.0;29.0;2611.0;100.0;82.0;8.0;0;1;A;5;No Tiene Distribución de Agua y Si Tiene Contador de Agua;01A00501;
09/02/2023;3016.0;21.0;1.0;24185.0;54.0;45.0;1.0;0;1;A;5;No Tiene Distribución de Agua y Si Tiene Contador de Agua;01A00501;
09/02/2023;3016.0;21.0;1.0;24185.0;54.0;45.0;1.0;0;1;A;5;No Tiene Distribución de Agua y Si Tiene Contador de Agua;01A00501;
09/02/2023;3141.0;21.0;1.0;24284.0;83.0;59.0;8.0;0;1;A;5;No Tiene Distribución de Energía Eléctrica y Tiene Contador de Electricidad;01A00502;
09/03/2023;3141.0;21.0;1.0;24284.0;83.0;59.0;8.0;0;1;A;5;No Tiene Distribución de Energía Eléctrica y Tiene Contador de Electricidad;01A00502;
09/03/2023;3141.0;21.0;1.0;24284.0;83.0;59.0;8.0;0;1;A;5;No Tiene Distribución de Energía Eléctrica y Tiene Contador de Electricidad;01A00502;
09/03/2023;3141.0;21.0;1.0;24284.0;83.0;59.0;8.0;0;1;A;5;No Tiene Distribución de Energía Eléctrica y Tiene Contador de Electricidad;01A00502;
09/03/2023;3141.0;21.0;1.0;24284.0;83.0;59.0;8.0;0;1;A;5;No Tiene Distribución de Energía Eléctrica y Tiene Contador de Electricidad;01A00502;
09/03/2023;3141.0;21.0;1.0;24284.0;83.0;59.0;8.0;0;1;A;5;No Tiene Distribución de Energía Eléctrica y Tiene Contador de Electricidad;01A00502;
09/06/2023;3141.0;21.0;1.0;24284.0;83.0;59.0;8.0;0;1;A;5;No Tiene Distribución de Energía Eléctrica y Tiene Contador de Electricidad;01A00502;
09/03/2023;3103.0;17.0;10.0;21879.0;152.0;107.0;8.0;0;1;A;5;No Tiene Distribución de Energía Eléctrica y Tiene Contador de Electricidad;01A00502;
09/04/2023;3103.0;17.0;10.0;21879.0;152.0;107.0;8.0;0;1;A;5;No Tiene Distribución de Energía Eléctrica y Tiene Contador de Electricidad;01A00502;
09/04/2023;3103.0;17.0;10.0;21879.0;152.0;107.0;8.0;0;1;A;5;No Tiene Distribución de Energía Eléctrica y Tiene Contador de Electricidad;01A00502;
09/04/2023;3083.0;10.0;14.0;12840.0;151.0;102.0;7.0;0;1;A;5;No Tiene Distribución de Energía Eléctrica y Tiene Contador de Electricidad;01A00502;
09/04/2023;3083.0;10.0;14.0;12840.0;151.0;102.0;7.0;0;1;A;5;No Tiene Distribución de Energía Eléctrica y Tiene Contador de Electricidad;01A00502;
09/04/2023;3083.0;10.0;14.0;12840.0;151.0;102.0;7.0;0;1;A;5;No Tiene Distribución de Energía Eléctrica y Tiene Contador de Electricidad;01A00502;
09/05/2023;3083.0;10.0;14.0;12840.0;151.0;102.0;7.0;0;1;A;5;No Tiene Distribución de Energía Eléctrica y Tiene Contador de Electricidad;01A00502;
09/05/2023;3083.0;10.0;14.0;12840.0;151.0;102.0;7.0;0;1;A;5;No Tiene Distribución de Energía Eléctrica y Tiene Contador de Electricidad;01A00502;
08/08/2023;3024.0;15.0;7.0;19256.0;104.0;85.0;2.0;0;1;A;5;No Tiene Distribución de Energía Eléctrica y Tiene Contador de Electricidad;01A00502;
08/09/2023;3024.0;15.0;7.0;19256.0;104.0;85.0;2.0;0;1;A;5;No Tiene Distribución de Energía Eléctrica y Tiene Contador de Electricidad;01A00502;
08/09/2023;3024.0;15.0;7.0;19256.0;104.0;85.0;2.0;0;1;A;5;No Tiene Distribución de Energía Eléctrica y Tiene Contador de Electricidad;01A00502;
08/10/2023;3024.0;15.0;7.0;19256.0;104.0;85.0;2.0;0;1;A;5;No Tiene Distribución de Energía Eléctrica y Tiene Contador de Electricidad;01A00502;
